station_id,city,country,Datetime,Temperature,Humidity,WindSpeed,WeatherDescription
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-11 16:00:00,19.79,77,9.87,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-11 17:00:00,8.8,56,4.68,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-11 17:00:00,24.36,73,9.54,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-11 18:00:00,12.89,85,13.91,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-11 18:00:00,14.59,61,4.62,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-11 19:00:00,20.3,84,7.62,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-11 19:00:00,15.15,71,8.73,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-11 20:00:00,20.4,53,8.99,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-11 20:00:00,18.04,61,1.06,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-11 21:00:00,11.22,53,5.26,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-11 21:00:00,24.37,61,11.38,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-11 22:00:00,23.32,62,0.81,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-11 22:00:00,12.97,75,9.48,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-11 23:00:00,6.86,99,5.51,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-11 23:00:00,21.5,79,0.63,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-12 00:00:00,21.98,66,2.81,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-12 00:00:00,11.65,79,7.91,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-12 01:00:00,7.45,74,10.72,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-12 01:00:00,8.78,62,9.31,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-12 02:00:00,10.0,94,9.44,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-12 02:00:00,20.03,81,9.96,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-12 03:00:00,24.51,94,3.0,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-12 03:00:00,16.8,100,11.86,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-12 04:00:00,16.81,94,12.99,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-12 04:00:00,11.17,65,1.37,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-12 05:00:00,14.56,67,0.84,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-12 05:00:00,17.48,63,13.31,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-12 06:00:00,19.61,78,12.92,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-12 06:00:00,20.8,67,9.28,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-12 07:00:00,8.83,73,10.38,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-12 07:00:00,7.8,58,14.28,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-12 08:00:00,11.48,94,6.92,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-12 08:00:00,14.09,94,8.3,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-12 09:00:00,19.06,68,2.58,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-12 09:00:00,14.4,54,7.36,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-12 10:00:00,24.93,59,5.04,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-12 10:00:00,17.94,91,14.19,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-12 11:00:00,7.33,74,8.11,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-12 11:00:00,20.39,64,14.32,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-12 12:00:00,18.65,91,11.35,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-12 12:00:00,9.23,93,8.37,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-12 13:00:00,15.08,86,3.26,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-12 13:00:00,15.4,79,4.98,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-12 14:00:00,9.07,56,5.26,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-12 14:00:00,7.75,85,12.45,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-12 15:00:00,10.41,54,6.5,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-12 15:00:00,23.52,53,13.85,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-12 16:00:00,17.76,55,2.83,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-12 16:00:00,20.1,76,4.85,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-12 17:00:00,17.76,99,7.25,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-12 17:00:00,14.55,89,5.53,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-12 18:00:00,22.82,78,2.44,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-12 18:00:00,15.43,50,2.96,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-12 19:00:00,10.03,88,0.92,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-12 19:00:00,16.07,83,1.9,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-12 20:00:00,21.35,66,11.4,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-12 20:00:00,11.58,58,6.72,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-12 21:00:00,17.92,79,2.75,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-12 21:00:00,23.61,50,13.86,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-12 22:00:00,16.13,64,12.52,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-12 22:00:00,22.58,92,12.22,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-12 23:00:00,13.03,59,6.33,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-12 23:00:00,6.31,66,5.13,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-13 00:00:00,12.92,99,8.09,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-13 00:00:00,7.89,78,0.83,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-13 01:00:00,5.22,100,8.65,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-13 01:00:00,17.05,62,12.28,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-13 02:00:00,20.13,68,9.64,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-13 02:00:00,9.72,87,7.4,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-13 03:00:00,8.45,78,5.77,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-13 03:00:00,13.86,65,8.4,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-13 04:00:00,20.22,89,8.49,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-13 04:00:00,10.12,68,4.56,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-13 05:00:00,24.05,77,11.71,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-13 05:00:00,18.4,94,13.58,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-13 06:00:00,24.69,50,7.93,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-13 06:00:00,16.68,66,3.74,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-13 07:00:00,15.44,65,4.31,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-13 07:00:00,5.26,80,7.25,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-13 08:00:00,18.99,77,8.62,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-13 08:00:00,7.73,68,5.77,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-13 09:00:00,14.12,96,11.41,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-13 09:00:00,5.78,58,8.89,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-13 10:00:00,20.12,50,2.23,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-13 10:00:00,6.99,96,12.14,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-13 11:00:00,23.32,98,9.1,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-13 11:00:00,8.66,100,7.23,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-13 12:00:00,9.79,64,14.95,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-13 12:00:00,22.1,69,7.11,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-13 13:00:00,11.94,75,12.78,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-13 13:00:00,24.96,92,3.09,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-13 14:00:00,9.91,70,13.11,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-13 14:00:00,7.05,62,9.17,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-13 15:00:00,12.98,73,6.26,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-13 15:00:00,17.03,90,8.4,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-13 16:00:00,11.39,76,10.31,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-13 16:00:00,17.54,83,6.43,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-13 17:00:00,10.51,50,10.12,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-13 17:00:00,14.33,60,0.75,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-13 18:00:00,22.19,100,6.51,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-13 18:00:00,12.88,66,1.17,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-13 19:00:00,12.32,54,1.85,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-13 19:00:00,23.64,50,10.83,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-13 20:00:00,17.01,62,14.37,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-13 20:00:00,18.52,93,14.3,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-13 21:00:00,22.62,100,5.2,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-13 21:00:00,9.93,91,13.31,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-13 22:00:00,12.78,52,11.86,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-13 22:00:00,18.36,86,10.75,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-13 23:00:00,19.66,90,5.87,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-13 23:00:00,18.06,90,14.23,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-14 00:00:00,11.24,67,3.4,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-14 00:00:00,20.96,95,10.3,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-14 01:00:00,8.29,98,14.52,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-14 01:00:00,14.06,89,9.81,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-14 02:00:00,22.6,81,14.03,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-14 02:00:00,8.46,86,6.88,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-14 03:00:00,11.9,65,6.85,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-14 03:00:00,22.45,80,10.7,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-14 04:00:00,15.22,90,9.47,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-14 04:00:00,19.9,74,7.75,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-14 05:00:00,24.03,85,12.71,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-14 05:00:00,8.89,69,11.49,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-14 06:00:00,8.43,89,6.19,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-14 06:00:00,16.4,87,10.53,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-14 07:00:00,8.41,56,7.31,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-14 07:00:00,9.61,99,11.95,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-14 08:00:00,12.39,100,10.76,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-14 08:00:00,18.91,83,7.13,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-14 09:00:00,12.86,88,13.71,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-14 09:00:00,14.01,76,1.93,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-14 10:00:00,17.55,90,0.66,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-14 10:00:00,15.8,76,3.36,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-14 11:00:00,15.34,50,8.83,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-14 11:00:00,8.15,93,14.87,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-14 12:00:00,13.14,66,3.61,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-14 12:00:00,13.24,57,9.93,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-14 13:00:00,15.2,86,4.0,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-14 13:00:00,15.22,97,4.33,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-14 14:00:00,7.12,72,9.01,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-14 14:00:00,8.1,89,12.88,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-14 15:00:00,16.61,55,13.47,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-14 15:00:00,18.94,81,12.79,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-14 16:00:00,11.38,50,11.75,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-14 16:00:00,15.57,84,8.57,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-14 17:00:00,18.6,89,13.23,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-14 17:00:00,13.12,54,7.3,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-14 18:00:00,6.31,82,13.96,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-14 18:00:00,10.15,60,3.4,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-14 19:00:00,22.61,69,8.84,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-14 19:00:00,19.0,64,8.89,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-14 20:00:00,23.76,77,13.77,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-14 20:00:00,13.15,97,11.82,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-14 21:00:00,22.79,86,13.25,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-14 21:00:00,24.42,52,4.22,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-14 22:00:00,14.79,74,12.53,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-14 22:00:00,5.28,78,2.98,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-14 23:00:00,9.48,95,11.89,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-14 23:00:00,15.39,50,1.96,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-15 00:00:00,18.98,57,11.09,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-15 00:00:00,23.5,76,14.42,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-15 01:00:00,15.83,93,3.9,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-15 01:00:00,17.67,94,14.03,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-15 02:00:00,17.84,67,2.16,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-15 02:00:00,13.19,76,6.56,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-15 03:00:00,10.96,53,8.64,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-15 03:00:00,13.08,100,13.23,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-15 04:00:00,18.44,94,2.01,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-15 04:00:00,22.09,75,2.21,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-15 05:00:00,9.64,99,8.92,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-15 05:00:00,13.66,99,7.04,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-15 06:00:00,23.5,74,2.52,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-15 06:00:00,19.69,61,4.35,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-15 07:00:00,10.2,50,13.9,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-15 07:00:00,15.54,89,12.6,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-15 08:00:00,19.28,99,1.25,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-15 08:00:00,9.44,98,8.94,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-15 09:00:00,22.3,90,2.63,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-15 09:00:00,19.51,95,2.78,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-15 10:00:00,21.32,50,7.45,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-15 10:00:00,17.15,65,3.07,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-15 11:00:00,13.72,61,3.42,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-15 11:00:00,5.0,99,12.73,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-15 12:00:00,14.64,68,1.5,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-15 12:00:00,9.1,50,14.84,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-15 13:00:00,8.66,98,11.95,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-15 13:00:00,14.66,67,11.24,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-15 14:00:00,9.92,90,10.95,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-15 14:00:00,20.56,65,8.29,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-15 15:00:00,21.31,92,9.64,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-15 15:00:00,7.67,59,11.18,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-15 16:00:00,24.28,80,9.57,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-15 16:00:00,6.05,59,6.72,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-15 17:00:00,17.89,98,9.47,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-15 17:00:00,17.41,84,6.96,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-15 18:00:00,13.97,74,13.71,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-15 18:00:00,18.16,56,3.79,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-15 19:00:00,16.45,77,14.57,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-15 19:00:00,14.0,51,9.3,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-15 20:00:00,10.58,63,5.96,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-15 20:00:00,22.14,96,4.9,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-15 21:00:00,24.14,93,12.71,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-15 21:00:00,19.49,76,4.45,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-15 22:00:00,10.64,68,5.03,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-15 22:00:00,6.51,87,12.84,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-15 23:00:00,10.79,75,2.6,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-15 23:00:00,17.24,85,7.33,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-16 00:00:00,9.51,90,12.53,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-16 00:00:00,24.75,69,7.58,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-16 01:00:00,19.53,53,12.84,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-16 01:00:00,14.12,74,8.88,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-16 02:00:00,24.66,73,10.22,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-16 02:00:00,10.42,82,9.87,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-16 03:00:00,12.29,82,12.97,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-16 03:00:00,15.3,82,4.35,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-16 04:00:00,17.97,61,2.09,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-16 04:00:00,23.13,88,13.07,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-16 05:00:00,16.87,91,3.86,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-16 05:00:00,11.21,85,13.59,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-16 06:00:00,8.99,77,0.75,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-16 06:00:00,24.03,92,6.34,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-16 07:00:00,7.01,81,3.57,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-16 07:00:00,21.75,94,12.13,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-16 08:00:00,16.94,60,3.3,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-16 08:00:00,11.83,87,7.52,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-16 09:00:00,7.73,63,7.36,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-16 09:00:00,18.41,71,8.22,clear sky
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-16 10:00:00,24.69,92,10.81,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-16 10:00:00,7.83,82,1.04,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-16 11:00:00,7.51,89,14.47,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-16 11:00:00,12.63,53,4.56,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-16 12:00:00,18.72,91,12.79,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-16 12:00:00,14.72,91,4.81,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-16 13:00:00,7.29,87,7.06,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-16 13:00:00,18.12,68,1.42,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-16 14:00:00,21.91,95,13.63,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-16 14:00:00,22.36,65,8.4,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-16 15:00:00,7.79,52,14.56,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-16 15:00:00,10.81,58,9.09,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-16 16:00:00,22.96,88,11.35,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-16 16:00:00,5.79,94,9.62,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-16 17:00:00,6.72,81,13.16,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-16 17:00:00,16.53,87,3.31,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-16 18:00:00,8.68,73,13.53,sunny
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-16 18:00:00,10.24,59,7.3,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-16 19:00:00,8.64,72,1.03,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-16 19:00:00,6.4,75,9.69,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-16 20:00:00,6.84,70,11.54,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-16 20:00:00,6.47,82,8.17,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-16 21:00:00,13.08,68,2.9,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-16 21:00:00,17.79,82,9.22,sunny
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-16 22:00:00,6.4,80,9.8,fog
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-16 22:00:00,9.1,72,3.16,overcast
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-16 23:00:00,14.94,58,13.04,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-16 23:00:00,14.69,92,10.05,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-17 00:00:00,17.04,90,8.81,overcast
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-17 00:00:00,18.49,65,5.09,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-17 01:00:00,17.89,60,7.22,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-17 01:00:00,12.15,67,6.96,light rain
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-17 02:00:00,13.48,65,14.99,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-17 02:00:00,22.83,97,13.45,fog
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-17 03:00:00,18.26,78,12.81,light rain
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-17 03:00:00,19.92,86,9.55,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-17 04:00:00,5.86,89,14.77,clear sky
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-17 04:00:00,16.42,76,5.66,cloudy
DUBLIN_53.33_-6.25,Dublin,Ireland,2025-02-17 05:00:00,8.9,93,9.78,cloudy
GALWAY_53.27_-9.05,Galway,Ireland,2025-02-17 05:00:00,14.94,78,6.64,light rain
